2	25240614
2	25244019
2	25275261
2	25299926
2	197392928
2	197410062
2	197418945
2	208240016
2	208243593
2	208243773
2	208245282
2	208245546
2	208247827
2	208248468
2	208251254
2	208251325
2	208255170
2	208255916
2	208266043
2	208266091
2	208266265
20	32358313
20	32368920
20	32431557
20	32434599
21	34790997
21	34792218
21	34792344
21	34880897
21	34886895
21	34893026
21	35435686
21	35435962
21	35438861
21	35954812
21	35954813
21	35981927
21	35982069
21	36004467
3	93470483
3	93470523
3	93470689
4	77548154
4	105146435
4	105234028
4	105237638
4	105239072
4	105239074
4	105272431
4	105275947
4	105278171
5	31405767
5	31424654
5	31435868
5	31471980
5	31483661
5	31508826
5	31510999
5	31515550
5	31526264
5	67858488
7	47054247
7	66988473
7	66994269
7	66995024
7	72834037
7	148809271
7	148827162
7	148832830
9	5450810
9	5470497
1	1212390
11	95068243
12	6774534
14	95088868
14	95099771
15	90083119
17	7668836
17	7673125
2	25244439
2	25248300
2	25282154
2	25282924
2	66819882
2	197393071
2	197400626
2	197401989
2	197418581
20	32358292
20	32358583
21	35984412
22	43434980
22	43434990
4	105147856
4	105202263
4	105241938
4	105274935
4	105279478
5	31527603
5	31531054
5	31532067
6	7516165
6	7516441
6	7517276
6	7517911
6	45423225
7	47053478
7	148846661
14	95087922
14	95090410
14	95091530
14	95095374
14	95099731
14	95112111
14	95115562
14	95126822
14	95131747
14	95140448
15	73684207
15	73699894
17	7673183
17	7674797
2	25240119
2	190294607
2	197392636
2	197397953
2	197398422
2	197408623
2	241850169
2	241851331
20	32434485
21	34833155
21	34880849
21	34886542
21	34888656
21	34889652
21	35372661
21	35435660
21	35984679
3	93470569
4	105238487
4	105276838
5	31405767
5	31405791
5	31467290
5	31508950
5	67859358
6	7516898
6	45422729
7	66992988
7	148807814
7	148809304
7	148817526
7	148836710
9	5450790
9	5470813
14	95095271
17	7669767
17	7674089
17	7674109
17	7674866
17	7674954
17	7675088
17	7677182
2	25233764
2	25233775
2	25314319
2	197390610
20	32358685
21	34789933
21	34880325
21	34887242
21	34887258
21	35049034
21	35654784
21	35654872
21	35981927
3	93470628
3	93470632
4	105235006
5	31421525
5	31451342
5	31486335
5	67856004
5	67860029
6	7516467
1	1213179
14	95126849
15	73712901
17	7676154
2	66822100
2	197397796
2	203871572
20	32439308
21	34889717
21	35064754
21	35064874
21	35065082
21	35461791
21	35464998
21	35580501
21	35654664
21	35654665
21	35981713
21	35984753
4	105277337
4	105278171
5	31451645
6	7516106
6	134830076
7	66993006
7	72830823
7	72834018
7	72834050
7	148814834
7	148818760
7	148836710
14	95086762
14	95090947
14	95157502
14	95157834
15	73709528
17	76737436
2	197392570
2	197392949
2	197401770
2	197402519
2	208245451
20	32434666
20	32434909
21	34787652
5	31486782
6	7516105
6	7516196
6	7516600
7	47054259
7	72837200
1	1211644
1	1212539
11	95068375
12	6774354
14	95136639
15	73699383
15	73702465
15	73702506
15	73702824
15	73702832
15	73703090
15	73703247
15	73703262
15	73703725
15	73703760
15	73704018
15	73708162
15	73708388
15	73709652
15	73711192
15	73711630
15	73714350
17	7668783
17	7673030
17	7674515
17	7675361
17	7676301
17	7676734
2	25242026
21	34789365
21	34832897
21	34856403
21	35435660
21	35599555
4	105237015
5	31405837
7	66994526
14	95089200
14	95117392
15	90088542
17	7668317
17	7668854
2	25233778
2	25234482
2	208251575
2	241859044
20	32435669
7	148883555
14	95088778
14	95113197
14	95128939
15	73683999
15	90083118
15	90083172
15	90102188
2	197419811
2	241852105
20	32360066
21	35600244
4	105146577
4	105147341
4	105147545
4	105234042
4	105234594
4	105237842
4	105242067
4	105275843
4	105276593
4	105276838
4	105277601
4	105278171
6	122998237
7	47052888
7	66988590
7	66994412
7	72830621
9	5462929
15	90088702
17	7668434
17	7675353
2	197398345
2	203873327
2	208236655
2	241851760
20	32429316
21	34833381
21	34889994
21	35864404
5	67859899
7	66995054
15	73702481
15	73702487
15	73704014
15	73704029
15	73704047
15	90090525
17	76736877
17	76737228
2	25239458
2	25246633
2	197392582
2	197393455
2	203871138
2	208245546
21	34792014
21	34856063
21	34859485
6	45422749
7	66988489
7	66993125
7	66994019
9	5465262
12	6775574
14	95116698
2	197391083
2	203873327
2	208240399
2	208240404
2	208254758
2	241850836
20	32436146
4	105190244
4	105190592
4	105233833
4	105237059
4	105241938
4	105243073
4	105269705
4	105276839
4	105276840
4	105278405
4	105279857
5	31483646
5	31486471
7	72830881
7	148807814
2	25252331
2	197397796
2	197407986
2	197424102
2	203874196
2	208243577
2	208245662
20	32372600
21	34889464
21	35437239
5	31526767
7	66991016
7	72834037
7	148828812
7	148883717
9	5465309
1	30206945
14	95126822
11	95068468
14	95134444
17	7674326
2	25233764
2	66820022
2	66822249
2	197390698
2	203871637
5	67860262
12	115508765
14	95089625
17	76734071
2	203873327
2	208243560
20	32358902
20	32360171
20	32436677
4	105146202
17	82801692
19	45179566
2	197392351
2	203873345
21	34886901
21	34888703
21	35372644
5	31401638
5	31431449
5	31437082
5	31467633
5	31472317
5	31483489
5	31484788
5	31486433
5	31493419
5	31504704
5	31508837
7	72836747
21	35581187
1	24929491
14	95090171
14	95099731
15	90100604
2	197419849
2	203873353
4	126153603
5	67859348
5	67859349
5	67859611
7	47052660
7	66988273
7	66988379
7	148884323
14	95087922
14	95133531
15	90091766
2	66819984
2	197408082
2	208247409
21	34833389
21	35982065
4	105272496
5	31521324
7	148817457
7	148883573
12	6777714
2	203873347
2	208245187
2	208245546
22	43435103
5	31424327
5	31467518
6	134830171
7	66994531
11	95068309
14	95088604
14	95136913
15	90084321
16	86214470
16	86214529
2	66821197
2	197390420
20	32360418
4	105277179
7	148847254
9	5466739
1	24929359
10	70728689
15	73712922
15	90088199
15	90088906
17	7673951
17	7673954
17	82801665
17	82801668
17	82801788
19	7198013
2	25247135
2	25275279
2	25314016
2	25342416
2	197402637
2	208255326
20	32372600
21	10655563
21	10655566
21	10655583
21	35599703
21	35981927
21	35984511
21	35988148
3	93470535
3	93470568
3	93470593
5	31485045
5	31486283
5	31495418
5	31531912
5	67860449
6	45423212
6	134830076
7	47053922
7	72829992
7	148807814
17	82801747
17	82802008
2	25275616
2	197392284
2	208266259
21	34887027
21	35954659
4	105239074
5	31464023
7	66994193
7	72830990
1	1213065
14	95088448
17	82801634
17	82801745
2	25240402
2	25241656
2	153222332
2	197392572
2	208237065
2	208248389
2	208255583
21	34887207
21	35372873
4	105277053
5	31467285
5	177110039
7	66993006
15	73685179
15	90083119
2	203873396
2	208240408
2	208240409
2	208242386
20	32437886
21	34788176
21	35654669
22	43434928
10	70728657
14	95096965
17	7674828
17	76734761
2	32916335
2	208239506
2	241859041
21	34889800
4	105147841
4	105241765
6	7517788
6	45423103
7	66991436
7	148883614
11	91448614
12	6773764
17	7673544
17	7675237
2	203873355
2	203873359
2	203873361
2	203873363
2	241851174
21	35435898
21	35437916
21	35438009
21	35438663
21	35439218
21	35654749
5	67859410
14	95088329
14	95090184
14	95132721
15	90085305
15	90085545
17	7675124
17	76737241
2	241850719
20	32372310
21	34859316
21	35864574
4	105242752
5	67858577
7	66994210
9	5469654
15	90088906
2	208253695
7	47054512
15	90090085
15	90100845
17	7676570
17	76736754
2	25243928
2	25244616
2	203868216
2	208248125
2	208248388
2	241851281
2	241852468
2	241858637
2	241858748
20	32428316
20	32437485
21	34859476
21	35372926
4	77548807
4	105237402
5	67856800
7	72831331
7	148809201
7	148814975
14	95115952
16	67416378
17	82801811
2	25275696
2	208251254
22	43435085
17	82801757
2	25240907
20	32435122
20	32437650
20	32438382
20	32438452
4	105269583
7	66991433
12	6773744
17	7669911
2	241858999
5	67859030
6	132812961
7	148846601
7	148884469
7	148884481
8	37307950
15	73685176
17	82801482
17	82801785
17	82801869
18	10331583
2	32916331
2	32916332
2	197392575
3	93470744
5	31424616
7	66990937
4	77548364
1	24929544
12	6772698
14	95089488
14	95133439
16	67416372
2	203868163
2	203873327
2	241850723
21	34791522
5	31464068
9	5468647
15	90087140
2	197408781
2	241852974
5	31495372
7	72834049
7	72837449
1	24929558
1	72180902
2	25341926
7	599956
7	148884089
2	150791762
17	7674872
2	25244319
4	77548117
14	95096101
15	73703140
15	73711418
15	73712732
15	91008773
17	7669200
17	7674664
17	7675337
17	7676324
2	25242174
2	66819882
2	197403523
2	208255194
21	35599723
21	35655047
6	163230893
15	90100372
17	76737259
2	197389722
2	197399991
20	32433080
20	32437623
21	34859859
21	35984653
